,DFO_ID,ISO3,FE,BQFE,CI,QR
867,3372,IND,1518867.0958551555,764938.7246754178,-0.5565662521289955,0.0013645972498898
869,3372,BGD,2532728.442335026,1249861.6987463918,-0.4892610555120332,0.0042996832908287
871,3273,PHL,620788.7168014857,89990.58777537808,-0.0224872769539024,0.8335224925506518
872,3640,IDN,298841.8134005756,184388.40793567023,-0.5268765005497371,0.0482938519701639
873,3002,VNM,914532.9018657876,505735.6420988175,-0.5360385078633814,0.0329811334516951
874,3002,THA,340726.9680827372,135102.62896515374,-0.3282059175121145,0.1452947362819799
876,3002,PHL,753062.9954230308,99318.4255346379,-0.0175276783516045,0.8717462654685483
878,3856,IND,195725.79778691407,92949.16622697414,-0.4905058439475002,0.0326894508416003
879,3856,BGD,602387.6938218911,273575.4857114432,-0.4613575261063375,0.0168393938113347
893,2193,UKR,509205.7980431422,87066.37746535572,-0.1512381999940765,0.4549164783123412
901,2896,IDN,178117.48055535223,56669.01380123408,-0.2197063435775348,0.1947391135031361
909,2368,VNM,173871.96596545822,107304.795161899,-0.6152260373803051,0.011671392076106
