,DFO_ID,ISO3,FE,BQFE,CI,QR
912,3656,PHL,465254.8744356735,65605.57511369017,-0.0622226644248115,0.5957900396860423
913,3776,LKA,63009.07145257194,10981.31310232047,0.1077616783355657,1.3451113645074524
914,2432,TUR,45142.093267788296,9436.669113204422,0.1791742663065318,1.4041000656283893
923,2699,PHL,180248.0479217147,24301.671558670216,-0.1390941349083677,0.1968991381149811
924,3530,BGD,288874.6354915088,163957.9145989988,-0.5756902083483677,0.0
932,3607,TUR,28195.431295226877,5654.822954336307,-0.1680561737166718,0.6365936564417383
935,3607,ROU,10369.599432708988,105.09641065606976,0.3209167132813446,16.55200927895965
942,3536,TUR,29577.619485059084,9342.959800198878,-0.1887450480979178,0.427852947748336
953,2935,BGD,13212.14029941857,8117.7156700231135,-0.5610087314605366,0.0544364968546824
954,2730,PHL,429971.6410893963,68200.19656683318,-0.0645231173706626,0.6818038376124246
956,4357,TZA,18133.17715093324,1415.0226941006445,0.5502478506214707,9.211548591123265
958,2676,BGD,35701.40941327617,28297.287057484387,-0.7061712605121626,0.0
960,2539,PHL,965822.2758989696,143845.11058691787,-0.047267100948886,0.8474834405646097
962,3863,UGA,22945.4078144411,10221.386585582904,-0.3897913483814713,0.0596849729041243
963,3863,TZA,17165.938117912374,2385.7180256453903,-0.0873612236718471,0.4808381698243086
966,4211,TUR,106287.61284647632,19583.47429763249,-0.1123272404491062,0.6121103489681519
969,4211,ROU,55447.95003613783,2098.8643277443352,0.4940550008151629,13.88488577961352
970,4211,BGR,17634.00317444379,3864.656907430242,-0.0227983809432644,0.7998891973694537
976,2747,BGD,4589530.220888886,1637558.7066960777,-0.2572353338004723,0.3299881639948154
978,3383,NPL,37667.94359619483,6201.288851406574,-0.2792275754742038,0.0373108860237767
979,3383,BGD,12780.025455400571,6222.802196412087,-0.4529490090049435,0.0320429368862403
980,3485,BGD,411077.1770597298,193958.5961785957,-0.4839245601506461,0.0
982,3917,KEN,12567.628182784914,3603.324796334971,-0.1776684576241154,0.5530399282074877
983,3917,UGA,13830.838644474,5841.7759025345,-0.3400656833822543,0.0192048416818031
984,3917,TZA,16858.314548459908,3015.353451091796,-0.0985796179526268,0.5798481028266571
